Iteracion, error
11940, 0.249504163712941
11941, 0.250334834244517
11942, 0.250217799599292
11943, 0.250056422095345
11944, 0.25015267586963
11945, 0.250683926625801
11946, 0.2506368987092
11947, 0.250822924528793
11948, 0.249930934050621
11949, 0.249216815593293
11950, 0.250094269270792
11951, 0.249599894659379
11952, 0.249814661789117
11953, 0.249583504781703
11954, 0.248590050815027
11955, 0.250097600428536
11956, 0.249811045123306
11957, 0.249609226584693
11958, 0.250145873391601
11959, 0.249862092648108
11960, 0.249195998355749
11961, 0.250113207972448
11962, 0.25042500228867
11963, 0.250716167510385
11964, 0.250131592917172
11965, 0.250463345458551
11966, 0.249482904660042
11967, 0.249539368875446
11968, 0.250200891953696
11969, 0.250243221726906
11970, 0.248894754639717
11971, 0.250148252890384
11972, 0.249252803487873
11973, 0.249992674507876
11974, 0.250322714368516
11975, 0.250521153940964
11976, 0.249836647379116
11977, 0.249491291011322
11978, 0.249107172889004
11979, 0.25065540385985
11980, 0.250538671315833
11981, 0.249641709665241
11982, 0.249603382116662
11983, 0.249619348419686
11984, 0.249418938361405
11985, 0.250348404257614
11986, 0.249831684044636
11987, 0.249782687295433
11988, 0.249469492841591
11989, 0.249329011392052
11990, 0.24940723538829
11991, 0.249623498762861
11992, 0.248714778090425
11993, 0.249173686269752
11994, 0.250116697381787
11995, 0.250134445146226
11996, 0.249075431450173
11997, 0.250621441635031
11998, 0.249981315710726
11999, 0.249807587823761
12000, 0.248979996278724
12001, 0.248651733555506
12002, 0.249783054202384
12003, 0.248603869849185
12004, 0.250006092825252
12005, 0.250407165542941
12006, 0.250919406242831
12007, 0.250259493780433
12008, 0.249598230598685
12009, 0.249275645121387
12010, 0.249699836161974
12011, 0.250470953097842
12012, 0.250484422872904
12013, 0.250870517685987
12014, 0.250026414981623
12015, 0.25014754041552
12016, 0.249848060176589
12017, 0.250131106221321
12018, 0.251031855018972
12019, 0.249870181246152
12020, 0.249816820889158
12021, 0.249087619750644
12022, 0.250075998770036
12023, 0.250138914217865
12024, 0.249730926415403
12025, 0.249892059423873
12026, 0.250681304100076
12027, 0.25023789665973
12028, 0.250714108583672
12029, 0.249733268700706
12030, 0.24955814926293
12031, 0.250003945759931
12032, 0.248982706452544
12033, 0.249728170477832
12034, 0.249837358873017
12035, 0.249673090465966
12036, 0.251236136457238
12037, 0.250312712504491
12038, 0.24989458632743
12039, 0.249428683815884
12040, 0.248562941840314
12041, 0.249126963963913
12042, 0.249668817176257
12043, 0.249368966087109
12044, 0.249247283271549
12045, 0.249218943852462
12046, 0.250774287521674
12047, 0.249483411432753
12048, 0.250043081491137
12049, 0.250372603079723
12050, 0.248666185782193
12051, 0.249438440752815
12052, 0.249789285537116
12053, 0.249403748853828
12054, 0.249144975870073
12055, 0.249117016744082
12056, 0.249405423098967
12057, 0.249405200117081
12058, 0.249880231951214
12059, 0.250417605632926
12060, 0.250738465625835
12061, 0.249438955589133
12062, 0.24986068512846
12063, 0.250248114972248
12064, 0.250441413886956
12065, 0.249883551940064
12066, 0.250124091091778
12067, 0.250440802049865
12068, 0.249883760932879
12069, 0.249663284586238
12070, 0.250197966319438
12071, 0.250179976806274
12072, 0.251073802609408
12073, 0.249873041644797
12074, 0.250449050429913
12075, 0.250211867527883
12076, 0.250026399287857
12077, 0.248942745275573
12078, 0.24962272225646
12079, 0.249797507548035
12080, 0.249287707977334
12081, 0.249584162787872
12082, 0.249584041621973
12083, 0.249347096028669
12084, 0.24899082051121
12085, 0.248896674275411
12086, 0.249805513969666
12087, 0.249388788804592
12088, 0.249600060984678
12089, 0.249662877937498
12090, 0.248769610090844
12091, 0.249622008881331
12092, 0.249134533963024
12093, 0.249684090700169
12094, 0.249921979161038
12095, 0.249956798760673
12096, 0.249317195336727
12097, 0.250139084834254
12098, 0.249197339909498
12099, 0.250877026547041
12100, 0.25011583663014
12101, 0.249200924537808
12102, 0.249316338035883
12103, 0.248867617990358
12104, 0.250145517360928
12105, 0.249860661396032
12106, 0.250085870900556
12107, 0.249099686704946
12108, 0.249459599464313
12109, 0.249409011150017
12110, 0.250929521588638
12111, 0.250826859253939
12112, 0.250473760494603
12113, 0.249330956548488
12114, 0.249367483854138
12115, 0.248499887450851
12116, 0.250612128910481
12117, 0.250484924659985
12118, 0.249797002502719
12119, 0.249934721630444
12120, 0.249231065266912
12121, 0.251201621646592
12122, 0.249990983475356
12123, 0.250022861992553
12124, 0.250811954233453
12125, 0.250490771964851
12126, 0.250910095524246
12127, 0.250096467323378
12128, 0.250025149509506
12129, 0.250101397587214
12130, 0.249172866136338
12131, 0.248572454164442
12132, 0.249825845972953
12133, 0.250401730034535
12134, 0.250049774519759
12135, 0.250136950447137
12136, 0.250381000562162
12137, 0.249495641005537
12138, 0.24951178659219
12139, 0.24911144050442
12140, 0.249247909829522
12141, 0.248962391705842
12142, 0.249764939341827
12143, 0.249663158168259
12144, 0.24943568549283
12145, 0.248711760247524
12146, 0.250003290161205
12147, 0.249337706741219
12148, 0.250690920797069
12149, 0.248977330966743
12150, 0.249433119873787
12151, 0.250207669882571
12152, 0.250083305408769
12153, 0.250401672827415
12154, 0.249972293796639
12155, 0.249834875223119
12156, 0.24993415052646
12157, 0.250124751975234
12158, 0.249130195335432
12159, 0.248707357142978
12160, 0.250262667572613
12161, 0.249222851651165
12162, 0.250826524308283
12163, 0.249292790956787
12164, 0.249034694291944
12165, 0.249034870485795
12166, 0.249550989328841
12167, 0.24948736171699
12168, 0.250100567761924
12169, 0.25049070012839
12170, 0.250052567816396
12171, 0.249612311715565
12172, 0.249185773303014
12173, 0.24915827605101
12174, 0.250660689544566
12175, 0.249730669979583
12176, 0.249369106288659
12177, 0.249505061787431
12178, 0.25008082937378
12179, 0.250811729481053
12180, 0.250582347092378
12181, 0.249857578664541
12182, 0.249486949373725
12183, 0.249926500462237
12184, 0.249445076879411
12185, 0.249633064414234
12186, 0.248945904818389
12187, 0.250252730547179
12188, 0.250368383371259
12189, 0.249168676695178
12190, 0.24973562817828
12191, 0.249054468339978
12192, 0.249942488725372
12193, 0.24967997649577
12194, 0.2501849648594
12195, 0.250987243457667
12196, 0.251050396507287
12197, 0.250413179225123
12198, 0.249311308051526
12199, 0.249484777226432
12200, 0.250085596997516
12201, 0.249773533066609
12202, 0.249900824970318
12203, 0.24971339211156
12204, 0.249558700448375
12205, 0.250013183724253
12206, 0.250087734108323
12207, 0.250326804090998
12208, 0.249304950965067
12209, 0.250597535606201
12210, 0.249958314086246
12211, 0.250414657572094
12212, 0.248521012457571
12213, 0.249877551006958
12214, 0.250032510428318
12215, 0.250344028465492
12216, 0.249901884449508
12217, 0.249334303759153
12218, 0.248598664548167
12219, 0.249062042001622
12220, 0.24907304444918
12221, 0.249416918603043
12222, 0.24903112996027
12223, 0.249388895327842
12224, 0.248826368599018
12225, 0.249197287042622
12226, 0.250266062082338
12227, 0.249693694490851
12228, 0.249702678532637
12229, 0.25060440689604
12230, 0.249661843370154
12231, 0.249597474234382
12232, 0.249754592731324
12233, 0.249697625894957
12234, 0.25020003000898
12235, 0.249242602595568
12236, 0.249583963012334
12237, 0.249643819419722
12238, 0.248891937617319
12239, 0.249762383954385
12240, 0.25065424326156
12241, 0.249883174788992
12242, 0.249166145243818
12243, 0.249306376263244
12244, 0.248968586845622
12245, 0.24992560456715
12246, 0.249596912560958
12247, 0.249751331382599
12248, 0.25020456785833
12249, 0.249477154835235
12250, 0.249697007000862
12251, 0.249017682269042
12252, 0.249196806863933
12253, 0.249197061343158
12254, 0.249669203005683
12255, 0.250376885907548
12256, 0.250287326091471
12257, 0.250142389419494
12258, 0.249712027297032
12259, 0.250270957741032
12260, 0.249576022115286
12261, 0.249465774388707
12262, 0.249847480097245
12263, 0.24955523942087
12264, 0.249555123154886
12265, 0.249548192608779
12266, 0.249367783664797
12267, 0.250154054678158
12268, 0.25044800525403
12269, 0.248989039001709
12270, 0.250267558811866
12271, 0.250540426778056
12272, 0.249656948448461
12273, 0.2506312536444
12274, 0.250666516960403
12275, 0.248916873161925
12276, 0.249515953858765
12277, 0.250087906448419
12278, 0.250266319487166
12279, 0.249984391716251
12280, 0.250166292449851
12281, 0.24955822152318
12282, 0.249664208106182
12283, 0.250264160128037
12284, 0.250050866930826
12285, 0.249258131884274
12286, 0.250219072229212
12287, 0.250779996672501
12288, 0.249934046763571
12289, 0.24950445220851
12290, 0.250282821235917
12291, 0.250475641030884
12292, 0.250085785188489
12293, 0.2494179553333
12294, 0.249727367544976
12295, 0.249827762504314
12296, 0.248661827450133
12297, 0.248576965525797
12298, 0.249448947433046
12299, 0.249365120262355
12300, 0.249240123946964
12301, 0.250002023058912
12302, 0.249852459522265
12303, 0.25014375258768
12304, 0.25002725858555
12305, 0.249404733038907
12306, 0.249525781602595
12307, 0.248980453817999
12308, 0.249752446077051
12309, 0.249845527939935
12310, 0.250442139259643
12311, 0.250253427441316
12312, 0.249599182682657
12313, 0.249294305948694
12314, 0.250243964420782
12315, 0.249894149698026
12316, 0.249400783203244
12317, 0.249616092788174
12318, 0.249800117598244
12319, 0.24970489124146
12320, 0.249727949530533
12321, 0.250176581896204
12322, 0.250141393658525
12323, 0.25082947432244
12324, 0.250750375485171
12325, 0.249836932483144
12326, 0.249350994716759
12327, 0.249016938322358
12328, 0.249593303996536
12329, 0.249819148765933
12330, 0.250514995658689
12331, 0.250237523926248
12332, 0.249916818458914
12333, 0.249773174958696
12334, 0.25025277029581
12335, 0.249687138735227
12336, 0.250526657327418
12337, 0.249346581325175
12338, 0.250063252472036
12339, 0.249963836768939
12340, 0.250073396984372
12341, 0.250225523426226
12342, 0.250650935221986
12343, 0.250119493945892
12344, 0.249942907473152
12345, 0.25038006511203
12346, 0.250424851328144
12347, 0.250682283129034
12348, 0.2509483043848
12349, 0.250403688328734
12350, 0.249435509204128
12351, 0.248861068343487
12352, 0.24996294896083
12353, 0.250000493575943
12354, 0.249688728530205
12355, 0.249139582363296
12356, 0.249906728175565
12357, 0.249377979980102
12358, 0.248899522586423
12359, 0.250173518363665
12360, 0.249297129946703
12361, 0.249314573815564
12362, 0.249343801100925
12363, 0.250099430995307
12364, 0.250036997875733
12365, 0.250926318628048
12366, 0.250301553301782
12367, 0.248774845487564
12368, 0.250651977395874
12369, 0.249552904151705
12370, 0.24941578162542
12371, 0.250128390801954
12372, 0.250120470404615
12373, 0.249720812843474
12374, 0.25047195709368
12375, 0.24969151078664
12376, 0.250412064419592
12377, 0.249894921590687
12378, 0.250414089307224
12379, 0.249296422557444
12380, 0.249727203235945
12381, 0.249889977955581
12382, 0.249257730121382
12383, 0.249949275546164
12384, 0.24944891900192
12385, 0.249734971982561
12386, 0.250876180911334
12387, 0.250076331581352
12388, 0.250404683914299
12389, 0.250740612101944
12390, 0.250271790385193
12391, 0.249472373486959
12392, 0.249726937283531
12393, 0.249643400545279
12394, 0.250076514136586
12395, 0.249776401312135
12396, 0.250266215148457
12397, 0.250553868010025
12398, 0.250150000812143
12399, 0.250422227756045
12400, 0.249202357356146
12401, 0.249787343668911
12402, 0.249318379702166
12403, 0.249883663779591
12404, 0.25054003694188
12405, 0.250034892523717
12406, 0.250299863784765
12407, 0.249879836121627
12408, 0.249922759013337
12409, 0.250197895093081
12410, 0.249993057184431
12411, 0.249559186409472
12412, 0.249379206408696
12413, 0.249600148407132
12414, 0.24897578201677
12415, 0.250040527092583
12416, 0.249921205431206
12417, 0.249201652631272
12418, 0.250015245808491
12419, 0.249368534242691
12420, 0.250375101698071
12421, 0.249571716317468
12422, 0.250613135471573
12423, 0.250822904492393
12424, 0.249476683393254
12425, 0.250353376143911
12426, 0.250349959909606
12427, 0.250138362104166
12428, 0.249471001718681
12429, 0.249299227393176
12430, 0.249073070406691
12431, 0.249119827733496
12432, 0.248871420398105
12433, 0.249674944342797
12434, 0.249499447262689
12435, 0.249251597128771
12436, 0.250625524420492
12437, 0.249565333287804
12438, 0.249167923401007
12439, 0.249630558693853
12440, 0.249679373641368
12441, 0.248609748305104
12442, 0.250551688962862
12443, 0.250054345301716
12444, 0.249558150891524
12445, 0.24977558862127
12446, 0.250222438111251
12447, 0.248827099706502
12448, 0.250793891740584
12449, 0.25048550620914
12450, 0.249048321262498
12451, 0.250041246766555
12452, 0.249408802460178
12453, 0.249350133333795
12454, 0.250631800077246
12455, 0.249882490980288
12456, 0.249966124196421
12457, 0.250490322405277
12458, 0.249958050322668
12459, 0.250302158511344
12460, 0.249898073133254
12461, 0.249261026217431
12462, 0.249147881992012
12463, 0.248885726121963
12464, 0.250367910900807
12465, 0.250092868678865
12466, 0.250027279385602
12467, 0.250327734416965
12468, 0.249293169436341
12469, 0.249344670670229
12470, 0.250381326222232
12471, 0.249886029531502
12472, 0.250241915804654
12473, 0.250835375328592
12474, 0.25047997047439
12475, 0.249354553347724
12476, 0.250482686756626
12477, 0.250232430811063
12478, 0.249802846656676
12479, 0.249133370392622
12480, 0.25025260049835
12481, 0.250358791476723
12482, 0.249524124995421
12483, 0.249503082625826
12484, 0.250179834187578
12485, 0.2508293010966
12486, 0.251226246039396
12487, 0.250092868891363
12488, 0.249579222992368
12489, 0.250741365446582
12490, 0.250149521514244
12491, 0.249900926794618
12492, 0.25011917033474
12493, 0.250401839948476
12494, 0.249894596884458
12495, 0.250148587744815
12496, 0.250371509984751
12497, 0.250262641193016
12498, 0.250129879495448
12499, 0.249925014224442
12500, 0.249913513127275
12501, 0.250169930739677
12502, 0.248883693565243
12503, 0.249240536463443
12504, 0.24993516969776
12505, 0.249681161314491
12506, 0.248590661733652
12507, 0.249575626885128
12508, 0.249223373066028
12509, 0.249230981314565
12510, 0.249303810592075
12511, 0.250674541477658
12512, 0.250173425943232
12513, 0.249398187800439
12514, 0.250136569997729
12515, 0.249401879673339
12516, 0.249402238352136
12517, 0.249935807970707
12518, 0.250756603384576
12519, 0.248748249825627
12520, 0.250263302870745
12521, 0.24958039883219
12522, 0.249344253431948
12523, 0.24991990652543
12524, 0.249681339744611
12525, 0.249567460826725
12526, 0.250114409400283
12527, 0.250271713801967
12528, 0.250469707816284
12529, 0.25093417542808
12530, 0.249854580503885
12531, 0.249657171338436
12532, 0.250116955668562
12533, 0.250464392823888
12534, 0.250501832204593
12535, 0.250477206404684
12536, 0.249494978978066
12537, 0.250180461345242
12538, 0.250180323548868
12539, 0.248972734798767
12540, 0.249190517223006
12541, 0.249323146847132
12542, 0.249816526629099
12543, 0.250113234771847
12544, 0.249658822442975
12545, 0.248950753522132
12546, 0.249145016388407
12547, 0.249883810867646
12548, 0.250231913585025
12549, 0.250389254257054
12550, 0.249908149745557
12551, 0.250599307803981
12552, 0.250098822038955
12553, 0.249275192658518
12554, 0.249871575372931
12555, 0.25008162973117
12556, 0.250260579390971
12557, 0.250637110462028
12558, 0.250213949162099
12559, 0.249713484244145
12560, 0.250087640899884
12561, 0.249522297816793
12562, 0.249376373040299
12563, 0.248380113200211
12564, 0.24992218170932
12565, 0.249920623937622
12566, 0.248811748591338
12567, 0.248881363401796
12568, 0.249854885315195
12569, 0.250830832093636
12570, 0.249979255636527
12571, 0.249912344200096
12572, 0.24990669784326
12573, 0.250090192600081
12574, 0.24939747444631
12575, 0.249202315314987
12576, 0.249478855237301
12577, 0.249533011745811
12578, 0.250438669265506
12579, 0.250239490165475
12580, 0.25036374197812
12581, 0.250276953285743
12582, 0.2506525857182
12583, 0.24932179051097
12584, 0.249702948672903
12585, 0.250110032985534
12586, 0.250307035346948
12587, 0.249094792669654
12588, 0.249473379673219
12589, 0.248604558929717
12590, 0.249835014069264
12591, 0.248929231973823
12592, 0.249712321250458
12593, 0.249711546045153
12594, 0.249213618596375
12595, 0.249702950673934
12596, 0.24992234202421
12597, 0.249827221851526
12598, 0.250106632102769
12599, 0.249726512744819
12600, 0.249619450895286
12601, 0.249816114320898
12602, 0.250147600631604
12603, 0.249653663560555
12604, 0.250616388171969
12605, 0.250452042100526
12606, 0.248950714927986
12607, 0.249201219903994
12608, 0.249190336676454
12609, 0.249484877772589
12610, 0.250146844419603
12611, 0.250494629082348
12612, 0.249712061270715
12613, 0.248411455296749
12614, 0.24909516902581
12615, 0.249555860490651
12616, 0.249278011532477
12617, 0.249282794424017
12618, 0.250712738032896
12619, 0.249368596432394
12620, 0.249189142372791
12621, 0.249505661740732
12622, 0.25070230301745
12623, 0.250360475852393
12624, 0.250186733932532
12625, 0.250210542516762
12626, 0.249900799344074
12627, 0.250425106791215
12628, 0.250425439032525
12629, 0.250025657287515
12630, 0.25098074326689
12631, 0.249301902261557
12632, 0.24884123010493
12633, 0.250429037060091
12634, 0.250368196875954
12635, 0.249586114014617
12636, 0.249549716352933
12637, 0.249662845170498
12638, 0.249863574058575
12639, 0.250430917201137
12640, 0.250577997417217
12641, 0.249483800084683
12642, 0.249816701152509
12643, 0.250435682465198
12644, 0.24989861569147
12645, 0.249678846643254
12646, 0.24924341132781
12647, 0.249734267137515
12648, 0.248632957041946
12649, 0.248771270025686
12650, 0.249717246392825
12651, 0.24985251651981
12652, 0.249414016465228
12653, 0.249903812545958
12654, 0.249621869990401
12655, 0.249278487872793
12656, 0.250489157429481
12657, 0.250444842063144
12658, 0.250287718875316
12659, 0.24948000843028
12660, 0.249642577434751
12661, 0.249687370251217
12662, 0.249702153585314
12663, 0.249178662329283
12664, 0.249349270483102
12665, 0.250357842568898
12666, 0.249534303791796
12667, 0.24954825496264
12668, 0.249473323938552
12669, 0.251064779848666
12670, 0.248821608636091
12671, 0.249364237581092
12672, 0.249081659622593
12673, 0.250142327304469
12674, 0.249408210807703
12675, 0.250733895525835
12676, 0.248585467558386
12677, 0.24965823629757
12678, 0.249550374170171
12679, 0.24975273064008
12680, 0.249790094411029
12681, 0.250137398478908
12682, 0.248958725842816
12683, 0.250023677640034
12684, 0.249240220432059
12685, 0.249599819615502
12686, 0.249645519342626
12687, 0.249791477031596
12688, 0.250223831609099
12689, 0.250130535027638
12690, 0.250637742937765
12691, 0.249039531866989
12692, 0.248693722252659
12693, 0.249221933603752
12694, 0.249659912351768
12695, 0.249929235665393
12696, 0.249238924062048
12697, 0.249329548330954
12698, 0.249519926259456
12699, 0.249232627609217
12700, 0.249603166934674
12701, 0.248682787867904
12702, 0.250796775350399
12703, 0.249578000669621
12704, 0.249495142338335
12705, 0.250238067471789
12706, 0.249989678494888
12707, 0.250526147539327
12708, 0.250136126818652
12709, 0.250566339365238
12710, 0.250445257313496
12711, 0.250148903598035
12712, 0.250081448745964
12713, 0.248852102013961
12714, 0.249573857225838
12715, 0.249590049030027
12716, 0.249900508543725
12717, 0.249625647268771
12718, 0.250473822565974
12719, 0.250201380459334
12720, 0.25073544387027
12721, 0.250167695058363
12722, 0.250428142920584
12723, 0.250459306317132
12724, 0.24873834124798
12725, 0.249653611251924
12726, 0.251209978473937
12727, 0.250297823379751
12728, 0.249092338208304
12729, 0.250256120272282
12730, 0.249529594163792
12731, 0.250019612719816
12732, 0.248836210943107
12733, 0.249637602860456
12734, 0.250562446449787
12735, 0.249367289213651
12736, 0.249847072703115
12737, 0.249386181962062
12738, 0.249946052211806
12739, 0.249863487260668
12740, 0.248931833115455
12741, 0.248768613914929
12742, 0.249245732473248
12743, 0.249311787355412
12744, 0.249178672791339
12745, 0.248993874679857
12746, 0.250214688773929
12747, 0.249547510562378
12748, 0.249654548655158
12749, 0.249133404302292
12750, 0.249433701855669
12751, 0.248882336858431
12752, 0.24947813725182
12753, 0.249296057152468
12754, 0.249050511874857
12755, 0.249487443617272
12756, 0.249090105348262
12757, 0.250315039245633
12758, 0.250181526928127
12759, 0.249881312737258
12760, 0.249976260023507
12761, 0.249187753462813
12762, 0.249893312859609
12763, 0.24834587470628
12764, 0.249414283733126
12765, 0.250439705560587
12766, 0.250653126159678
12767, 0.24984058909989
12768, 0.249899546944242
12769, 0.250521552318618
12770, 0.250563143799626
12771, 0.249686077315583
12772, 0.249215560356351
12773, 0.24919949859773
12774, 0.249286210397378
12775, 0.249909203547378
12776, 0.249367188661769
12777, 0.248423155978806
12778, 0.249614172887202
12779, 0.250293018408097
12780, 0.250460503208899
12781, 0.250119207432321
12782, 0.25025786330721
12783, 0.250399673609798
12784, 0.250517505195109
12785, 0.250373656727829
12786, 0.250374272764605
12787, 0.250380027078783
12788, 0.249871780807212
12789, 0.249424648621002
12790, 0.249664893343972
12791, 0.250000821157767
12792, 0.250274813221133
12793, 0.250624676733481
12794, 0.249859034210906
12795, 0.249858790916855
12796, 0.250250703852292
12797, 0.248944390454415
12798, 0.250152515277866
12799, 0.250258703379791
12800, 0.250616801960559
12801, 0.249257248297638
12802, 0.249364535391025
12803, 0.249588417187538
12804, 0.250005802285203
12805, 0.250314076231762
12806, 0.249092741091146
12807, 0.248629078384294
12808, 0.248915758822819
12809, 0.249753486264938
12810, 0.250221278380649
12811, 0.250244075926141
12812, 0.249913860017601
12813, 0.249098595585716
12814, 0.249076475362358
12815, 0.249853092683139
12816, 0.249441484137003
12817, 0.250633574398729
12818, 0.249399143755743
12819, 0.24981378943673
12820, 0.249657060867741
12821, 0.250171113703007
12822, 0.250359061353222
12823, 0.249666455747576
12824, 0.24887493813638
12825, 0.250524489380642
12826, 0.24985036590273
12827, 0.248735132215235
12828, 0.250913046887825
12829, 0.249909481668097
12830, 0.2500503424711
12831, 0.249297722931275
12832, 0.249943199405401
12833, 0.250164852436556
12834, 0.25016519575253
12835, 0.249559926247245
12836, 0.250168685613028
12837, 0.250620198723849
12838, 0.250436625069086
12839, 0.250343444668787
12840, 0.249712839522654
12841, 0.250202962447377
12842, 0.249853628707581
12843, 0.249853627201828
12844, 0.249956671320177
12845, 0.24992584566979
12846, 0.249845145348209
12847, 0.249315046728894
12848, 0.249321027644707
12849, 0.24963215262292
12850, 0.249528476782238
12851, 0.249457018375803
12852, 0.249263660583137
12853, 0.250037792879484
12854, 0.249876139637734
12855, 0.249623859115796
12856, 0.249855097840019
12857, 0.250272447356263
12858, 0.250065602816612
12859, 0.249899008938837
12860, 0.250637000539619
12861, 0.249838603575335
12862, 0.249575632177017
12863, 0.249095293641547
12864, 0.249719518221305
12865, 0.250149143044449
12866, 0.248705874902411
12867, 0.249511156852511
12868, 0.250694153852035
12869, 0.250159067103388
12870, 0.249303566890822
12871, 0.249637832130761
12872, 0.249315603535146
12873, 0.248837902964898
12874, 0.249463819809319
12875, 0.250267142277739
12876, 0.250267403585597
12877, 0.250825447106681
12878, 0.249140802667141
12879, 0.249182673387205
12880, 0.249555623837921
12881, 0.250113395515986
12882, 0.249865663461129
12883, 0.25017373452891
12884, 0.249952180963923
12885, 0.249860731753563
12886, 0.250999462801081
12887, 0.250016160471058
12888, 0.249309895633154
12889, 0.250465886039397
12890, 0.249435435737816
12891, 0.250209260593217
12892, 0.249788348710387
12893, 0.250035872495119
12894, 0.249428968122028
12895, 0.249325847359746
12896, 0.249882228957927
12897, 0.249308808650016
12898, 0.249147069720687
12899, 0.250779909472015
12900, 0.250427705425887
12901, 0.250653112097714
12902, 0.249856965842428
12903, 0.250827146867391
12904, 0.25004628095084
12905, 0.249805304361273
12906, 0.250071532201902
12907, 0.249467112515433
12908, 0.249228642996389
12909, 0.249300151753767
12910, 0.24920573737816
12911, 0.249699791784548
12912, 0.249664086797094
12913, 0.249952634118679
12914, 0.249718160911138
12915, 0.249815113886973
12916, 0.250601644227826
12917, 0.250200180362132
12918, 0.249472543834333
12919, 0.249241087814565
12920, 0.248823630717092
12921, 0.249777843137777
12922, 0.24918864532206
12923, 0.249263533154375
12924, 0.249822140086967
12925, 0.24902441280532
12926, 0.250081241229741
12927, 0.248678683218394
12928, 0.249587511474402
12929, 0.250754013442447
12930, 0.249394993415263
12931, 0.250425676809296
12932, 0.249531097622137
12933, 0.250370997251195
12934, 0.249968748960935
12935, 0.249462110329698
12936, 0.249894836360505
12937, 0.250097695924687
12938, 0.250013021902519
12939, 0.249641941696569
12940, 0.249394239202242
12941, 0.250151419912029
12942, 0.25011106793121
12943, 0.24916517876856
12944, 0.24933841605706
12945, 0.24946701530281
12946, 0.250315315998103
12947, 0.249506401224179
12948, 0.249100081740909
12949, 0.249627097774983
12950, 0.249261888091281
12951, 0.250517062725175
12952, 0.249862279257906
12953, 0.249471025751319
12954, 0.249268685444424
12955, 0.249828726569698
12956, 0.249771517997249
12957, 0.249213207042151
12958, 0.250082801358296
12959, 0.250221266939725
12960, 0.250250477381918
12961, 0.249269414741057
12962, 0.249610832755597
12963, 0.249640272801395
12964, 0.249696728024321
12965, 0.250189944075626
12966, 0.249250294590806
12967, 0.250280364371049
12968, 0.248569023008601
12969, 0.249265200382405
12970, 0.250065455957147
12971, 0.248791285568469
12972, 0.249888807176774
12973, 0.249690500487415
12974, 0.249558718875033
12975, 0.249636856799078
12976, 0.249314261327335
12977, 0.250321049824254
12978, 0.249756594180806
12979, 0.250067305092027
12980, 0.24964625880899
12981, 0.249576554476576
12982, 0.249725231138182
12983, 0.24977780473057
12984, 0.249845843350642
12985, 0.249466467883383
12986, 0.24979147675988
12987, 0.249713411264239
12988, 0.249593512864605
12989, 0.249854449713084
12990, 0.249514340176325
12991, 0.250486976261905
12992, 0.250296564046794
12993, 0.249280948380202
12994, 0.249624931653103
12995, 0.250637490363679
12996, 0.250637019499768
12997, 0.250809243311735
12998, 0.249691129166105
12999, 0.249661957150412
13000, 0.249488942146273
13001, 0.249327117267538
13002, 0.250000003849812
13003, 0.24923520433328
13004, 0.250072329530546
13005, 0.249470242744529
13006, 0.249595302862932
13007, 0.250446290930623
13008, 0.250299103826774
13009, 0.250463789150001
13010, 0.249702140264433
13011, 0.250602753425922
13012, 0.250916082921161
13013, 0.250572930256094
13014, 0.250745000261543
13015, 0.249880493520227
13016, 0.249967872624627
13017, 0.250274470717546
13018, 0.249666319960951
13019, 0.248998273503627
13020, 0.24985920932187
13021, 0.248810559882159
13022, 0.250196781818622
13023, 0.249532712653081
13024, 0.249050312766632
13025, 0.249124337507627
13026, 0.249383901864336
13027, 0.250798798509105
13028, 0.250464598012827
13029, 0.250085506838672
13030, 0.250347155452421
13031, 0.250926159340933
13032, 0.249880523614891
13033, 0.249032738994656
13034, 0.249836129293529
13035, 0.249522044016498
13036, 0.249738339101859
13037, 0.249687999454286
13038, 0.249732815124531
13039, 0.250052814482842
13040, 0.250164481760935
13041, 0.249182274208155
13042, 0.249013010887387
13043, 0.25007996236355
13044, 0.25070698467617
13045, 0.248585223559768
13046, 0.249138364125478
13047, 0.249474580287219
13048, 0.25117334993185
13049, 0.249230304568876
13050, 0.250073430659437
13051, 0.250139254158278
13052, 0.249794300058837
13053, 0.250564971856512
13054, 0.249338491639057
13055, 0.249684331612212
13056, 0.249684445704828
13057, 0.250354411937595
13058, 0.250168653503898
13059, 0.249646102553221
13060, 0.250168183451618
13061, 0.250064647183393
13062, 0.249925212136416
13063, 0.25048805886364
13064, 0.250327729626017
13065, 0.249551846566217
13066, 0.250405587529043
13067, 0.249538313605345
13068, 0.249924878292798
13069, 0.250372650575786
13070, 0.249834507485189
13071, 0.250555537806816
13072, 0.249787698411346
13073, 0.249639828246066
13074, 0.250221203855233
13075, 0.250430159738815
13076, 0.249502467264796
13077, 0.249629418796208
13078, 0.249463928637945
13079, 0.248751814496806
13080, 0.249931565523977
13081, 0.250358036667245
13082, 0.250602303283259
13083, 0.250244991650516
13084, 0.250532695736079
13085, 0.249513822852492
13086, 0.249449666018859
13087, 0.249709573996648
13088, 0.249372023022084
13089, 0.248805725625085
13090, 0.250273418150555
13091, 0.250087664024007
13092, 0.249818104677688
13093, 0.24994366790186
13094, 0.248974759077648
13095, 0.249165150411342
13096, 0.249731516208941
13097, 0.249164946236722
13098, 0.249319814237696
13099, 0.250950676089547
13100, 0.24933273672611
13101, 0.250080891840578
13102, 0.249611282304295
13103, 0.25060689459009
13104, 0.250462820908121
13105, 0.249253631377361
